"year","met_year","yr_part","month","m0001","m0002","m0003","m0004","m0005","m0006","m0007","m0008","m0009","m0010","m0011","m0012","m0013","m0014","m0015","m0016","m0017","m0018","m0019","m0020","m0021","m0022","m0023","m0024","m0025","m0026","m0027","m0028","m0029","m0030","m0031","m0032","m0033","m0034","m0035","m0036","m0037","m0038","m0039","m0040","m0041","m0042","m0043","m0044","m0045","m0046","m0047","m0048","m0049","m0050","m0051","m0052","m0053","m0054","m0055","m0056","m0057","m0058","m0059","m0060","m0061","m0062","m0063","m0064","m0065","m0066","m0067","m0068","m0069","m0070","m0071","m0072","m0073","m0074","m0075","m0076","m0077","m0078","m0079","m0080","m0081","m0082","m0083","m0084","m0085","m0086","m0087","m0088","m0089","m0090","m0091","m0092","m0093","m0094","m0095","m0096","m0097","m0098","m0099","m0100","m0101","m0102","m0103","m0104","m0105","m0106","m0107","m0108","m0109","m0110","m0111","m0112","m0113","m0114","m0115","m0116","m0117","m0118","m0119","m0120","m0121","m0122","m0123","m0124","m0125","m0126","m0127","m0128","m0129","m0130","m0131","m0132","m0133","m0134","m0135","m0136","m0137","m0138","m0139","m0140","m0141","m0142","m0143","m0144","m0145","m0146","m0147","m0148","m0149","m0150","m0151","m0152","m0153","m0154","m0155","m0156","m0157","m0158","m0159","m0160","m0161","m0162","m0163","m0164","m0165","m0166","m0167"
1851,1851,1851.70833333333,9,NA,NA,13.6971,13.4327,13.41,13.2171,13.3531,13.4955,12.6955,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.8657,14.7735,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.4847,14.2148,14.0636,NA,NA,NA,14.2897,14.2171,14.2803,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.3821,13.3443,13.2985,13.3201,13.3485,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.6971,13.4327,13.41,13.2171,13.3531,13.4955,12.6955,NA,NA,NA,NA,14.8657,14.7735,NA,NA,NA,NA,NA,NA,NA,NA,14.4847,14.2148,14.0636,NA,NA,NA,14.2897,14.2171,14.2803,NA,NA,NA,NA,NA,NA,NA,13.3821,13.3443,13.2985,13.3201,13.3485,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1851,1851,1851.79166666667,10,NA,NA,12.6432,12.5713,12.5097,12.4569,12.6029,12.7372,12.0513,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.9441,13.9075,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.0987,12.9443,12.8412,NA,NA,NA,13.2436,13.2855,13.2436,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.2625,12.462,12.2529,12.4277,12.4014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.6432,12.5713,12.5097,12.4569,12.6029,12.7372,12.0513,NA,NA,NA,NA,13.9441,13.9075,NA,NA,NA,NA,NA,NA,NA,NA,13.0987,12.9443,12.8412,NA,NA,NA,13.2436,13.2855,13.2436,NA,NA,NA,NA,NA,NA,NA,12.2625,12.462,12.2529,12.4277,12.4014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1851,1851,1851.875,11,NA,NA,11.4208,11.9431,11.7764,11.7362,11.9158,11.9239,11.3497,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.069,13.0399,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.8354,11.8047,11.7277,NA,NA,NA,12.1972,12.3057,12.3817,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.1137,11.3081,11.323,11.1922,11.3158,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.4208,11.9431,11.7764,11.7362,11.9158,11.9239,11.3497,NA,NA,NA,NA,13.069,13.0399,NA,NA,NA,NA,NA,NA,NA,NA,11.8354,11.8047,11.7277,NA,NA,NA,12.1972,12.3057,12.3817,NA,NA,NA,NA,NA,NA,NA,11.1137,11.3081,11.323,11.1922,11.3158,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1851,1852,1851.95833333333,12,NA,NA,10.3886,11.0173,10.9872,11.0039,11.0496,11.0814,10.5331,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.3159,12.283,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.9766,10.7974,10.8597,NA,NA,NA,11.6584,11.6964,11.874,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.5985,10.4542,10.7837,10.6054,10.7884,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.3886,11.0173,10.9872,11.0039,11.0496,11.0814,10.5331,NA,NA,NA,NA,12.3159,12.283,NA,NA,NA,NA,NA,NA,NA,NA,10.9766,10.7974,10.8597,NA,NA,NA,11.6584,11.6964,11.874,NA,NA,NA,NA,NA,NA,NA,10.5985,10.4542,10.7837,10.6054,10.7884,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1852,1852,1852.04166666667,1,NA,NA,10.3263,10.419,10.6854,10.5899,10.5308,10.668,10.3451,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.2723,11.9986,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.5648,10.659,10.6183,NA,NA,NA,11.5546000000001,11.2614,11.5445,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.4984,10.368,10.6567,10.642,10.5142,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.3263,10.419,10.6854,10.5899,10.5308,10.668,10.3451,NA,NA,NA,NA,12.2723,11.9986,NA,NA,NA,NA,NA,NA,NA,NA,10.5648,10.659,10.6183,NA,NA,NA,11.5546000000001,11.2614,11.5445,NA,NA,NA,NA,NA,NA,NA,10.4984,10.368,10.6567,10.642,10.5142,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1852,1852,1852.125,2,NA,NA,10.6288,10.7682,10.8367,10.8467,10.5866,11.0657,10.529,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.4282,12.4271,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.8603,10.972,11.1653,NA,NA,NA,11.427,11.5366,11.8211,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.9928,11.1703,11.1789,10.9657,10.9257,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.6288,10.7682,10.8367,10.8467,10.5866,11.0657,10.529,NA,NA,NA,NA,12.4282,12.4271,NA,NA,NA,NA,NA,NA,NA,NA,10.8603,10.972,11.1653,NA,NA,NA,11.427,11.5366,11.8211,NA,NA,NA,NA,NA,NA,NA,10.9928,11.1703,11.1789,10.9657,10.9257,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1852,1852,1852.20833333333,3,NA,NA,11.5269,11.7489,11.5982,11.5012,11.4566,11.9454,11.1455,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.8924,12.7646,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.6578,12.1424,11.99,NA,NA,NA,12.0922,12.0961,12.4575,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.7512,11.989,11.8309,11.8939,11.7987,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.5269,11.7489,11.5982,11.5012,11.4566,11.9454,11.1455,NA,NA,NA,NA,12.8924,12.7646,NA,NA,NA,NA,NA,NA,NA,NA,11.6578,12.1424,11.99,NA,NA,NA,12.0922,12.0961,12.4575,NA,NA,NA,NA,NA,NA,NA,11.7512,11.989,11.8309,11.8939,11.7987,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1852,1852,1852.29166666667,4,NA,NA,12.7689,12.8355,12.743,12.4526,12.7704,12.8704,12.2221,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.5881,13.6228,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.5789,13.0525,13.107,NA,NA,NA,13.2962,13.1802,13.3334,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.5619,12.9438,12.8817,12.9766,12.7808,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.7689,12.8355,12.743,12.4526,12.7704,12.8704,12.2221,NA,NA,NA,NA,13.5881,13.6228,NA,NA,NA,NA,NA,NA,NA,NA,12.5789,13.0525,13.107,NA,NA,NA,13.2962,13.1802,13.3334,NA,NA,NA,NA,NA,NA,NA,12.5619,12.9438,12.8817,12.9766,12.7808,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1852,1852,1852.375,5,NA,NA,13.7865,13.8683,13.6407,13.4259,13.6,13.9119,13.1953,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.2551,14.2203,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.8422,14.0576,14.0527,NA,NA,NA,14.2884,14.2932,14.4668,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.6822,13.9553,13.6883,13.8233,13.62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.7865,13.8683,13.6407,13.4259,13.6,13.9119,13.1953,NA,NA,NA,NA,14.2551,14.2203,NA,NA,NA,NA,NA,NA,NA,NA,13.8422,14.0576,14.0527,NA,NA,NA,14.2884,14.2932,14.4668,NA,NA,NA,NA,NA,NA,NA,13.6822,13.9553,13.6883,13.8233,13.62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1852,1852,1852.45833333333,6,NA,NA,14.5362,14.4812,14.2455,14.0665,14.1098,14.5474,13.9049,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.8182,14.8556,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.8574,14.9457,15.0556,NA,NA,NA,15.1283,14.9396,15.2005,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.3331,14.4585,14.324,14.5119,14.3438,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.5362,14.4812,14.2455,14.0665,14.1098,14.5474,13.9049,NA,NA,NA,NA,14.8182,14.8556,NA,NA,NA,NA,NA,NA,NA,NA,14.8574,14.9457,15.0556,NA,NA,NA,15.1283,14.9396,15.2005,NA,NA,NA,NA,NA,NA,NA,14.3331,14.4585,14.324,14.5119,14.3438,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1852,1852,1852.54166666667,7,NA,NA,14.8376,14.4831,14.4605,14.2997,14.3456,14.6397,13.8486,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.3453,15.2715,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.2082,15.4374,15.4126,NA,NA,NA,15.3202,15.3179,15.4233,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.4996,14.6925,14.5865,14.7185,14.5983,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.8376,14.4831,14.4605,14.2997,14.3456,14.6397,13.8486,NA,NA,NA,NA,15.3453,15.2715,NA,NA,NA,NA,NA,NA,NA,NA,15.2082,15.4374,15.4126,NA,NA,NA,15.3202,15.3179,15.4233,NA,NA,NA,NA,NA,NA,NA,14.4996,14.6925,14.5865,14.7185,14.5983,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1852,1852,1852.625,8,NA,NA,14.6492,14.0768,14.0895,13.9207,14.2143,14.2744,13.6453,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.384,15.1762,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.8013,15.2884,15.3082,NA,NA,NA,15.1072,15.0995,15.3159,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.1102,14.2644,14.1950000000001,14.3117,14.3059,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.6492,14.0768,14.0895,13.9207,14.2143,14.2744,13.6453,NA,NA,NA,NA,15.384,15.1762,NA,NA,NA,NA,NA,NA,NA,NA,14.8013,15.2884,15.3082,NA,NA,NA,15.1072,15.0995,15.3159,NA,NA,NA,NA,NA,NA,NA,14.1102,14.2644,14.1950000000001,14.3117,14.3059,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1852,1852,1852.70833333333,9,NA,NA,13.8376,13.3187,13.3114,13.1226,13.3043,13.5633,12.9642,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.7887,14.5987,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.9133,14.3809,14.3312,NA,NA,NA,14.2332,14.1579,14.5646,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.161,13.4301,13.5989,13.4544,13.5408,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.8376,13.3187,13.3114,13.1226,13.3043,13.5633,12.9642,NA,NA,NA,NA,14.7887,14.5987,NA,NA,NA,NA,NA,NA,NA,NA,13.9133,14.3809,14.3312,NA,NA,NA,14.2332,14.1579,14.5646,NA,NA,NA,NA,NA,NA,NA,13.161,13.4301,13.5989,13.4544,13.5408,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1852,1852,1852.79166666667,10,NA,NA,12.725,12.4952,12.6426,12.4332,12.5012,12.7122,12.1861,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.973,13.8204,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.4994,13.0285,12.8914,NA,NA,NA,13.2932,13.1806,13.5755,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.21,12.336,12.348,12.3798,12.4831,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.725,12.4952,12.6426,12.4332,12.5012,12.7122,12.1861,NA,NA,NA,NA,13.973,13.8204,NA,NA,NA,NA,NA,NA,NA,NA,12.4994,13.0285,12.8914,NA,NA,NA,13.2932,13.1806,13.5755,NA,NA,NA,NA,NA,NA,NA,12.21,12.336,12.348,12.3798,12.4831,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1852,1852,1852.875,11,NA,NA,11.5013,11.8128,11.933,11.6481,11.706,11.8412,11.5739,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.036,12.8212,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.3594000000001,12.0897000000001,11.7528,NA,NA,NA,12.3062,12.076,12.6548,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.3241,11.3543,11.4111,11.4055,11.5711,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.5013,11.8128,11.933,11.6481,11.706,11.8412,11.5739,NA,NA,NA,NA,13.036,12.8212,NA,NA,NA,NA,NA,NA,NA,NA,11.3594000000001,12.0897000000001,11.7528,NA,NA,NA,12.3062,12.076,12.6548,NA,NA,NA,NA,NA,NA,NA,11.3241,11.3543,11.4111,11.4055,11.5711,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1852,1853,1852.95833333333,12,NA,NA,10.4875,10.9781,10.9409,10.9574,10.8187,11.1497,10.9589,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.346,12.1822,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.5864,11.2108,10.7363,NA,NA,NA,11.6292,11.4899,11.9622,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.53,10.724,10.4753,10.6449,10.6829,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.4875,10.9781,10.9409,10.9574,10.8187,11.1497,10.9589,NA,NA,NA,NA,12.346,12.1822,NA,NA,NA,NA,NA,NA,NA,NA,10.5864,11.2108,10.7363,NA,NA,NA,11.6292,11.4899,11.9622,NA,NA,NA,NA,NA,NA,NA,10.53,10.724,10.4753,10.6449,10.6829,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1853,1853,1853.04166666667,1,NA,NA,10.2688,10.5919,10.222,10.3888,10.483,10.7532,10.4427,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.1796000000001,11.8767,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.3614,10.9536,10.5733,NA,NA,NA,11.5156,11.3722,11.644,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.4068,10.4026,10.5163,10.6055,10.6474,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.2688,10.5919,10.222,10.3888,10.483,10.7532,10.4427,NA,NA,NA,NA,12.1796000000001,11.8767,NA,NA,NA,NA,NA,NA,NA,NA,10.3614,10.9536,10.5733,NA,NA,NA,11.5156,11.3722,11.644,NA,NA,NA,NA,NA,NA,NA,10.4068,10.4026,10.5163,10.6055,10.6474,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1853,1853,1853.125,2,NA,NA,10.6416,10.6646,10.7649,10.7443,10.7884,10.9971,10.7121,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.3215,12.187,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.5705,11.4141,10.9372,NA,NA,NA,11.5806,11.5935,11.893,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.8884,11.1307,11.0386,10.9935,11.1197,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.6416,10.6646,10.7649,10.7443,10.7884,10.9971,10.7121,NA,NA,NA,NA,12.3215,12.187,NA,NA,NA,NA,NA,NA,NA,NA,10.5705,11.4141,10.9372,NA,NA,NA,11.5806,11.5935,11.893,NA,NA,NA,NA,NA,NA,NA,10.8884,11.1307,11.0386,10.9935,11.1197,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1853,1853,1853.20833333333,3,NA,NA,11.6378,11.5648,11.6071,11.8862,11.5944,11.7874,11.5145,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.009,12.8818,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.3355,12.2382,11.6576,NA,NA,NA,12.1824,12.1823,12.5041000000001,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.769,11.9648,11.9416000000001,11.7658,11.8796,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.6378,11.5648,11.6071,11.8862,11.5944,11.7874,11.5145,NA,NA,NA,NA,13.009,12.8818,NA,NA,NA,NA,NA,NA,NA,NA,11.3355,12.2382,11.6576,NA,NA,NA,12.1824,12.1823,12.5041000000001,NA,NA,NA,NA,NA,NA,NA,11.769,11.9648,11.9416000000001,11.7658,11.8796,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1853,1853,1853.29166666667,4,NA,NA,12.8633,12.7568,12.5406,12.9821,12.5954,12.9011,12.2152,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.6151,13.5379,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.4245,13.1291000000001,12.7795,NA,NA,NA,13.3504,13.1536,13.6369,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.6822,13.0355,12.9206,12.7599,12.8874,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.8633,12.7568,12.5406,12.9821,12.5954,12.9011,12.2152,NA,NA,NA,NA,13.6151,13.5379,NA,NA,NA,NA,NA,NA,NA,NA,12.4245,13.1291000000001,12.7795,NA,NA,NA,13.3504,13.1536,13.6369,NA,NA,NA,NA,NA,NA,NA,12.6822,13.0355,12.9206,12.7599,12.8874,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1853,1853,1853.375,5,NA,NA,13.6888,13.6369,13.6704,13.7499,13.6064,13.8097,13.1944,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.2341,14.1334,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.5449,14.3001,13.9096,NA,NA,NA,14.4566,14.2718,14.606,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.5979,13.7606,13.8844,13.5616,13.7134,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.6888,13.6369,13.6704,13.7499,13.6064,13.8097,13.1944,NA,NA,NA,NA,14.2341,14.1334,NA,NA,NA,NA,NA,NA,NA,NA,13.5449,14.3001,13.9096,NA,NA,NA,14.4566,14.2718,14.606,NA,NA,NA,NA,NA,NA,NA,13.5979,13.7606,13.8844,13.5616,13.7134,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1853,1853,1853.45833333333,6,NA,NA,14.4293,14.3141,14.3976,14.3525,14.2515,14.3169,13.7072,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.924,14.8495,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.4973,15.2497,14.7557,NA,NA,NA,15.1069,14.9982,15.3145,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.2903,14.5158,14.5496,14.271,14.4878,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.4293,14.3141,14.3976,14.3525,14.2515,14.3169,13.7072,NA,NA,NA,NA,14.924,14.8495,NA,NA,NA,NA,NA,NA,NA,NA,14.4973,15.2497,14.7557,NA,NA,NA,15.1069,14.9982,15.3145,NA,NA,NA,NA,NA,NA,NA,14.2903,14.5158,14.5496,14.271,14.4878,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
