"year","met_year","yr_part","month","m0001","m0002","m0003","m0004","m0005","m0006","m0007","m0008","m0009","m0010","m0011","m0012","m0013","m0014","m0015","m0016","m0017","m0018","m0019","m0020","m0021","m0022","m0023","m0024","m0025","m0026","m0027","m0028","m0029","m0030","m0031","m0032","m0033","m0034","m0035","m0036","m0037","m0038","m0039","m0040","m0041","m0042","m0043","m0044","m0045","m0046","m0047","m0048","m0049","m0050","m0051","m0052","m0053","m0054","m0055","m0056","m0057","m0058","m0059","m0060","m0061","m0062","m0063","m0064","m0065","m0066","m0067","m0068","m0069","m0070","m0071","m0072","m0073","m0074","m0075","m0076","m0077","m0078","m0079","m0080","m0081","m0082","m0083","m0084","m0085","m0086","m0087","m0088","m0089","m0090","m0091","m0092","m0093","m0094","m0095","m0096","m0097","m0098","m0099","m0100","m0101","m0102","m0103","m0104","m0105","m0106","m0107","m0108","m0109","m0110","m0111","m0112","m0113","m0114","m0115","m0116","m0117","m0118","m0119","m0120","m0121","m0122"
1930,1930,1930.70833333333,9,17.52612,17.91119,17.60379,17.99103,17.69946,17.71619,16.65326,17.40366,17.80307,17.70862,17.72116,17.797,18.83615,18.95682,18.99042,18.47079,18.54196,18.64407,17.97604,17.84061,16.75803,17.34137,17.96707,17.27271,17.63995,18.04349,17.68497,17.42429,18.04507,18.09549,17.52612,17.91119,17.53177,17.97012,17.91135,17.69946,17.54263,17.71118,17.71619,16.65326,17.36606,17.80307,17.7735,17.72116,17.797,18.78168,18.93051,19.02466,18.40475,18.44144,18.5723,18.56906,18.41766,17.97604,17.54871,17.84061,18.44446,16.75803,17.34137,18.25119,17.96707,17.27271,17.57245,18.04349,17.68497,17.42429,17.91119,17.97012,17.69946,16.65326,17.80307,17.70862,17.72116,17.797,18.83615,18.95682,18.99042,18.47079,18.54196,18.64407,17.97604,17.84409,16.74664,17.96707,18.04349,17.68497,17.42429,18.04507,18.09549,17.52612,17.53177,17.97012,17.91135,17.69946,17.54263,17.71118,17.72653,16.65326,17.37177,17.80307,17.70862,17.72116,17.797,18.83615,18.95682,18.99042,18.47079,18.54196,18.64407,17.97604,17.54871,17.84409,18.44446,16.75803,17.34137,18.25119,17.96707,17.27271,17.63995,18.04349,17.68497,17.42429
1930,1930,1930.79166666667,10,17.43024,17.83566,17.40991,17.91647,17.63123,17.5585,16.59442,17.3089,17.76608,17.58432,17.5148,17.59982,18.70044,18.82477,18.85922,18.25604,18.35443,18.47708,17.80643,17.68176,16.5311,17.12671,17.89539,17.21878,17.53601,17.81625,17.60965,17.35596,17.91943,17.9603,17.43024,17.83566,17.37445,17.94577,17.88986,17.63123,17.50909,17.63403,17.5585,16.59442,17.28186,17.76608,17.59946,17.5148,17.59982,18.65659,18.8049,18.90765,18.27963,18.24451,18.39551,18.38019,18.23877,17.80643,17.37979,17.68176,18.4332,16.5311,17.12671,18.03848,17.89539,17.21878,17.49271,17.81625,17.60965,17.35596,17.83566,17.94577,17.63123,16.59442,17.76608,17.58432,17.5148,17.59982,18.70044,18.82477,18.85922,18.25604,18.35443,18.47708,17.80643,17.67694,16.50934,17.89539,17.81625,17.60965,17.35596,17.91943,17.9603,17.43024,17.37445,17.94577,17.88986,17.63123,17.50909,17.63403,17.55185,16.59442,17.28479,17.76608,17.58432,17.5148,17.59982,18.70044,18.82477,18.85922,18.25604,18.35443,18.47708,17.80643,17.37979,17.67694,18.4332,16.5311,17.12671,18.03848,17.89539,17.21878,17.53601,17.81625,17.60965,17.35596
1930,1930,1930.875,11,17.51062,17.88345,17.36356,17.9053,17.65158,17.50443,16.64505,17.2919,17.7569,17.55609,17.46396,17.60208,18.76199,18.89456,18.94919,18.17206,18.23566,18.3765,17.70206,17.60898,16.41568,17.02826,17.8775,17.2818,17.57047,17.82672,17.59705,17.3313,17.86996,17.87433,17.51062,17.88345,17.36145,18.00546,17.95636,17.65158,17.51892,17.60416,17.50443,16.64505,17.28836,17.7569,17.5603,17.46396,17.60208,18.7114,18.87418,18.97403,18.27988,18.13934,18.31201,18.28976,18.15802,17.70206,17.34003,17.60898,18.4549,16.41568,17.02826,17.98648,17.8775,17.2818,17.53339,17.82672,17.59705,17.3313,17.88345,18.00546,17.65158,16.64505,17.7569,17.55609,17.46396,17.60208,18.76199,18.89456,18.94919,18.17206,18.23566,18.3765,17.70206,17.60553,16.37149,17.8775,17.82672,17.59705,17.3313,17.86996,17.87433,17.51062,17.36145,18.00546,17.95636,17.65158,17.51892,17.60416,17.51968,16.64505,17.28281,17.7569,17.55609,17.46396,17.60208,18.76199,18.89456,18.94919,18.17206,18.23566,18.3765,17.70206,17.34003,17.60553,18.4549,16.41568,17.02826,17.98648,17.8775,17.2818,17.57047,17.82672,17.59705,17.3313
1930,1931,1930.95833333333,12,17.7699,18.16724,17.5094,17.99478,17.83636,17.7626,16.82959,17.51608,17.88998,17.82245,17.7164,17.97458,19.07925,19.22009,19.25916,18.38068,18.45682,18.54044,17.91733,17.81769,16.6297,17.20767,18.0296,17.52637,17.8046,18.11697,17.65347,17.4343,18.05649,18.01797,17.7699,18.16724,17.54602,18.17767,18.10977,17.83636,17.68222,17.76382,17.7626,16.82959,17.50742,17.88998,17.83545,17.7164,17.97458,19.03488,19.21375,19.29745,18.53674,18.32709,18.53918,18.48993,18.3241,17.91733,17.58011,17.81769,18.57126,16.6297,17.20767,18.20923,18.0296,17.52637,17.73779,18.11697,17.65347,17.4343,18.16724,18.17767,17.83636,16.82959,17.88998,17.82245,17.7164,17.97458,19.07925,19.22009,19.25916,18.38068,18.45682,18.54044,17.91733,17.81894,16.56305,18.0296,18.11697,17.65347,17.4343,18.05649,18.01797,17.7699,17.54602,18.17767,18.10977,17.83636,17.68222,17.76382,17.80222,16.82959,17.50381,17.88998,17.82245,17.7164,17.97458,19.07925,19.22009,19.25916,18.38068,18.45682,18.54044,17.91733,17.58011,17.81894,18.57126,16.6297,17.20767,18.20923,18.0296,17.52637,17.8046,18.11697,17.65347,17.4343
1931,1931,1931.04166666667,1,18.15372,18.53186,17.78711,18.17432,18.12442,18.18973,17.09833,17.90247,18.07748,18.20258,18.1301,18.53522,19.50851,19.65707,19.67621,18.75201,18.8349,18.92908,18.30301,18.18173,17.0314,17.58401,18.30847,17.84821,18.06747,18.57632,17.8139,17.64545,18.39063,18.30487,18.15372,18.53186,17.86169,18.42477,18.31839,18.12442,17.95908,18.05179,18.18973,17.09833,17.905,18.07748,18.22653,18.1301,18.53522,19.48523,19.65109,19.72083,18.93997,18.69971,18.94507,18.87317,18.7272,18.30301,17.94382,18.18173,18.73999,17.0314,17.58401,18.71057,18.30847,17.84821,17.99799,18.57632,17.8139,17.64545,18.53186,18.42477,18.12442,17.09833,18.07748,18.20258,18.1301,18.53522,19.50851,19.65707,19.67621,18.75201,18.8349,18.92908,18.30301,18.1796,16.96152,18.30847,18.57632,17.8139,17.64545,18.39063,18.30487,18.15372,17.86169,18.42477,18.31839,18.12442,17.95908,18.05179,18.22345,17.09833,17.89868,18.07748,18.20258,18.1301,18.53522,19.50851,19.65707,19.67621,18.75201,18.8349,18.92908,18.30301,17.94382,18.1796,18.73999,17.0314,17.58401,18.71057,18.30847,17.84821,18.06747,18.57632,17.8139,17.64545
1931,1931,1931.125,2,18.37036,18.69855,17.94458,18.29343,18.31262,18.36404,17.33307,18.16144,18.21722,18.43735,18.38538,18.79309,19.74896,19.88522,19.96024,19.00967,19.08734,19.16196,18.50558,18.37234,17.25986,17.79041,18.48642,18.01871,18.21414,18.79718,17.98758,17.74365,18.59076,18.44672,18.37036,18.69855,18.03711,18.5762,18.49542,18.31262,18.15143,18.27966,18.36404,17.33307,18.16705,18.21722,18.47382,18.38538,18.79309,19.73694,19.89072,19.97153,19.19812,18.95303,19.20471,19.12158,18.96341,18.50558,18.16653,18.37234,18.85455,17.25986,17.79041,18.93771,18.48642,18.01871,18.1731,18.79718,17.98758,17.74365,18.69855,18.5762,18.31262,17.33307,18.21722,18.43735,18.38538,18.79309,19.74896,19.88522,19.96024,19.00967,19.08734,19.16196,18.50558,18.37448,17.25043,18.48642,18.79718,17.98758,17.74365,18.59076,18.44672,18.37036,18.03711,18.5762,18.49542,18.31262,18.15143,18.27966,18.4386,17.33307,18.16251,18.21722,18.43735,18.38538,18.79309,19.74896,19.88522,19.96024,19.00967,19.08734,19.16196,18.50558,18.16653,18.37448,18.85455,17.25986,17.79041,18.93771,18.48642,18.01871,18.21414,18.79718,17.98758,17.74365
1931,1931,1931.20833333333,3,18.33939,18.62595,17.93219,18.31305,18.2919,18.26544,17.38528,18.15521,18.19656,18.29471,18.33722,18.73563,19.66388,19.80118,19.87238,19.00491,19.07321,19.15372,18.46869,18.29398,17.22455,17.7803,18.53244,18.04269,18.23016,18.7095,18.00964,17.79138,18.55313,18.38953,18.33939,18.62595,18.02512,18.58542,18.53674,18.2919,18.16309,18.33081,18.26544,17.38528,18.18231,18.19656,18.35703,18.33722,18.73563,19.64917,19.80521,19.89404,19.14069,18.94772,19.1814,19.10028,18.93512,18.46869,18.0112,18.29398,18.85968,17.22455,17.7803,18.87674,18.53244,18.04269,18.18475,18.7095,18.00964,17.79138,18.62595,18.58542,18.2919,17.38528,18.19656,18.29471,18.33722,18.73563,19.66388,19.80118,19.87238,19.00491,19.07321,19.15372,18.46869,18.31531,17.21808,18.53244,18.7095,18.00964,17.79138,18.55313,18.38953,18.33939,18.02512,18.58542,18.53674,18.2919,18.16309,18.33081,18.29883,17.38528,18.18091,18.19656,18.29471,18.33722,18.73563,19.66388,19.80118,19.87238,19.00491,19.07321,19.15372,18.46869,18.0112,18.31531,18.85968,17.22455,17.7803,18.87674,18.53244,18.04269,18.23016,18.7095,18.00964,17.79138
1931,1931,1931.29166666667,4,18.12262,18.43576,17.79672,18.22604,18.14502,18.03964,17.26254,17.94882,18.09451,18.06281,18.09848,18.40433,19.32068,19.46011,19.52136,18.78036,18.86096,18.91156,18.28262,18.07593,16.9924,17.58005,18.42856,17.88895,18.09753,18.36752,17.93338,17.73785,18.30255,18.22076,18.12262,18.43576,17.86621,18.44867,18.44919,18.14502,17.99942,18.18741,18.03964,17.26254,17.96744,18.09451,18.10904,18.09848,18.40433,19.32245,19.46744,19.54745,18.85519,18.71695,18.90582,18.8399,18.71234,18.28262,17.758,18.07593,18.79636,16.9924,17.58005,18.59802,18.42856,17.88895,18.06247,18.36752,17.93338,17.73785,18.43576,18.44867,18.14502,17.26254,18.09451,18.06281,18.09848,18.40433,19.32068,19.46011,19.52136,18.78036,18.86096,18.91156,18.28262,18.0961,17.00067,18.42856,18.36752,17.93338,17.73785,18.30255,18.22076,18.12262,17.86621,18.44867,18.44919,18.14502,17.99942,18.18741,18.06125,17.26254,17.96921,18.09451,18.06281,18.09848,18.40433,19.32068,19.46011,19.52136,18.78036,18.86096,18.91156,18.28262,17.758,18.0961,18.79636,16.9924,17.58005,18.59802,18.42856,17.88895,18.09753,18.36752,17.93338,17.73785
1931,1931,1931.375,5,17.87875,18.24249,17.63495,18.14969,17.96896,17.78961,17.0405,17.64099,17.9599,17.84055,17.86853,18.06238,19.01654,19.14359,19.18982,18.49139,18.60608,18.64929,18.09674,17.87363,16.72165,17.29117,18.25101,17.65137,17.85516,18.04706,17.81784,17.64832,18.02414,18.039,17.87875,18.24249,17.66263,18.29907,18.27243,17.96896,17.78918,18.01123,17.78961,17.0405,17.65369,17.9599,17.90039,17.86853,18.06238,19.00198,19.13177,19.1962,18.55475,18.46005,18.6257,18.56378,18.4693,18.09674,17.52426,17.87363,18.69656,16.72165,17.29117,18.25272,18.25101,17.65137,17.84677,18.04706,17.81784,17.64832,18.24249,18.29907,17.96896,17.0405,17.9599,17.84055,17.86853,18.06238,19.01654,19.14359,19.18982,18.49139,18.60608,18.64929,18.09674,17.89194,16.77841,18.25101,18.04706,17.81784,17.64832,18.02414,18.039,17.87875,17.66263,18.29907,18.27243,17.96896,17.78918,18.01123,17.80835,17.0405,17.65686,17.9599,17.84055,17.86853,18.06238,19.01654,19.14359,19.18982,18.49139,18.60608,18.64929,18.09674,17.52426,17.89194,18.69656,16.72165,17.29117,18.25272,18.25101,17.65137,17.85516,18.04706,17.81784,17.64832
1931,1931,1931.45833333333,6,17.72571,18.10944,17.59985,18.11197,17.85333,17.67801,16.86084,17.4379,17.86066,17.72708,17.76575,17.95093,18.85745,18.95535,18.98749,18.39664,18.45346,18.5296,18.00772,17.80673,16.62308,17.14709,18.0705,17.46057,17.64233,17.93951,17.67242,17.57236,17.93115,17.95804,17.72571,18.10944,17.58133,18.1825,18.14236,17.85333,17.65512,17.88046,17.67801,16.86084,17.45456,17.86066,17.77225,17.76575,17.95093,18.83313,18.952,19.00659,18.43079,18.3396,18.48883,18.44876,18.36636,18.00772,17.48911,17.80673,18.56757,16.62308,17.14709,18.06738,18.0705,17.46057,17.64807,17.93951,17.67242,17.57236,18.10944,18.1825,17.85333,16.86084,17.86066,17.72708,17.76575,17.95093,18.85745,18.95535,18.98749,18.39664,18.45346,18.5296,18.00772,17.82358,16.72702,18.0705,17.93951,17.67242,17.57236,17.93115,17.95804,17.72571,17.58133,18.1825,18.14236,17.85333,17.65512,17.88046,17.72919,16.86084,17.46759,17.86066,17.72708,17.76575,17.95093,18.85745,18.95535,18.98749,18.39664,18.45346,18.5296,18.00772,17.48911,17.82358,18.56757,16.62308,17.14709,18.06738,18.0705,17.46057,17.64233,17.93951,17.67242,17.57236
1931,1931,1931.54166666667,7,17.71585,18.05786,17.70691,18.10965,17.81342,17.7872,16.75809,17.42297,17.77945,17.81369,17.79761,17.99115,18.83029,18.93707,18.96149,18.45007,18.53992,18.58057,18.06058,17.84628,16.7395,17.26703,18.02496,17.35608,17.61356,18.05286,17.63974,17.51996,17.96152,18.01852,17.71585,18.05786,17.646,18.10938,18.04498,17.81342,17.54993,17.83423,17.7872,16.75809,17.44388,17.77945,17.86993,17.79761,17.99115,18.82031,18.93277,18.98972,18.43497,18.40393,18.53992,18.51007,18.4321,18.06058,17.49884,17.84628,18.49393,16.7395,17.26703,18.14417,18.02496,17.35608,17.58807,18.05286,17.63974,17.51996,18.05786,18.10938,17.81342,16.75809,17.77945,17.81369,17.79761,17.99115,18.83029,18.93707,18.96149,18.45007,18.53992,18.58057,18.06058,17.85275,16.84375,18.02496,18.05286,17.63974,17.51996,17.96152,18.01852,17.71585,17.646,18.10938,18.04498,17.81342,17.54993,17.83423,17.82596,16.75809,17.44836,17.77945,17.81369,17.79761,17.99115,18.83029,18.93707,18.96149,18.45007,18.53992,18.58057,18.06058,17.49884,17.85275,18.49393,16.7395,17.26703,18.14417,18.02496,17.35608,17.61356,18.05286,17.63974,17.51996
1931,1931,1931.625,8,17.69635,18.04935,17.78705,18.09488,17.77173,17.92673,16.74487,17.4541,17.7644,17.88602,17.84451,18.0105,18.88702,18.9938,19.01678,18.54227,18.6629,18.68011,18.11844,17.88086,16.85352,17.3779,18.06219,17.34698,17.61472,18.09589,17.68805,17.51031,17.99265,18.09799,17.69635,18.04935,17.70099,18.05923,18,17.77173,17.50986,17.83099,17.92673,16.74487,17.44666,17.7644,17.95071,17.84451,18.0105,18.88116,18.99319,19.04422,18.48453,18.51434,18.64209,18.61902,18.52225,18.11844,17.56079,17.88086,18.52005,16.85352,17.3779,18.2471,18.06219,17.34698,17.56583,18.09589,17.68805,17.51031,18.04935,18.05923,17.77173,16.74487,17.7644,17.88602,17.84451,18.0105,18.88702,18.9938,19.01678,18.54227,18.6629,18.68011,18.11844,17.88651,16.94391,18.06219,18.09589,17.68805,17.51031,17.99265,18.09799,17.69635,17.70099,18.05923,18,17.77173,17.50986,17.83099,17.927,16.74487,17.45126,17.7644,17.88602,17.84451,18.0105,18.88702,18.9938,19.01678,18.54227,18.6629,18.68011,18.11844,17.56079,17.88651,18.52005,16.85352,17.3779,18.2471,18.06219,17.34698,17.61472,18.09589,17.68805,17.51031
1931,1931,1931.70833333333,9,17.59085,17.94595,17.61911,18.02802,17.68228,17.73203,16.70554,17.36624,17.72141,17.75824,17.66492,17.89053,18.86948,18.94479,18.97314,18.46036,18.63144,18.63666,18.07047,17.83258,16.74683,17.27023,18.07309,17.29755,17.59335,17.99777,17.70193,17.49982,17.91577,18.01929,17.59085,17.94595,17.55286,18.0076,17.95444,17.68228,17.49094,17.79797,17.73203,16.70554,17.34409,17.72141,17.83197,17.66492,17.89053,18.85062,18.95209,18.98715,18.4537,18.45233,18.59085,18.57138,18.47635,18.07047,17.52002,17.83258,18.45544,16.74683,17.27023,18.13602,18.07309,17.29755,17.53598,17.99777,17.70193,17.49982,17.94595,18.0076,17.68228,16.70554,17.72141,17.75824,17.66492,17.89053,18.86948,18.94479,18.97314,18.46036,18.63144,18.63666,18.07047,17.83386,16.82513,18.07309,17.99777,17.70193,17.49982,17.91577,18.01929,17.59085,17.55286,18.0076,17.95444,17.68228,17.49094,17.79797,17.75635,16.70554,17.36044,17.72141,17.75824,17.66492,17.89053,18.86948,18.94479,18.97314,18.46036,18.63144,18.63666,18.07047,17.52002,17.83386,18.45544,16.74683,17.27023,18.13602,18.07309,17.29755,17.59335,17.99777,17.70193,17.49982
1931,1931,1931.79166666667,10,17.46198,17.87204,17.41873,17.92328,17.59305,17.53784,16.64026,17.26636,17.66992,17.59543,17.46826,17.72382,18.75055,18.83737,18.86453,18.26654,18.45609,18.46841,17.89746,17.64673,16.51529,16.99533,18.04404,17.2403,17.47586,17.82379,17.66034,17.45721,17.79977,17.89597,17.46198,17.87204,17.38922,17.95496,17.91003,17.59305,17.40836,17.71127,17.53784,16.64026,17.24631,17.66992,17.6774,17.46826,17.72382,18.73483,18.83823,18.85117,18.31866,18.26508,18.40558,18.39685,18.27625,17.89746,17.3735,17.64673,18.44489,16.51529,16.99533,17.9198,18.04404,17.2403,17.44971,17.82379,17.66034,17.45721,17.87204,17.95496,17.59305,16.64026,17.66992,17.59543,17.46826,17.72382,18.75055,18.83737,18.86453,18.26654,18.45609,18.46841,17.89746,17.64804,16.6055,18.04404,17.82379,17.66034,17.45721,17.79977,17.89597,17.46198,17.38922,17.95496,17.91003,17.59305,17.40836,17.71127,17.53806,16.64026,17.26239,17.66992,17.59543,17.46826,17.72382,18.75055,18.83737,18.86453,18.26654,18.45609,18.46841,17.89746,17.3735,17.64804,18.44489,16.51529,16.99533,17.9198,18.04404,17.2403,17.47586,17.82379,17.66034,17.45721
1931,1931,1931.875,11,17.49402,17.89642,17.39368,17.89673,17.59351,17.53943,16.6825,17.32825,17.68088,17.58185,17.46591,17.75275,18.80273,18.90308,18.93738,18.16925,18.37314,18.4025,17.87405,17.591,16.42102,16.922,18.02682,17.2973,17.51886,17.79733,17.64877,17.45755,17.75415,17.8288,17.49402,17.89642,17.39584,17.99756,17.96204,17.59351,17.44223,17.71738,17.53943,16.6825,17.25415,17.68088,17.66962,17.46591,17.75275,18.78857,18.89813,18.90952,18.31296,18.17154,18.30466,18.31046,18.17953,17.87405,17.28848,17.591,18.45245,16.42102,16.922,17.84744,18.02682,17.2973,17.48395,17.79733,17.64877,17.45755,17.89642,17.99756,17.59351,16.6825,17.68088,17.58185,17.46591,17.75275,18.80273,18.90308,18.93738,18.16925,18.37314,18.4025,17.87405,17.59714,16.50485,18.02682,17.79733,17.64877,17.45755,17.75415,17.8288,17.49402,17.39584,17.99756,17.96204,17.59351,17.44223,17.71738,17.52026,16.6825,17.26804,17.68088,17.58185,17.46591,17.75275,18.80273,18.90308,18.93738,18.16925,18.37314,18.4025,17.87405,17.28848,17.59714,18.45245,16.42102,16.922,17.84744,18.02682,17.2973,17.51886,17.79733,17.64877,17.45755
1931,1932,1931.95833333333,12,17.72458,18.15591,17.55347,17.97571,17.76358,17.7731,16.87885,17.57123,17.82587,17.82813,17.69055,18.15201,19.11581,19.20346,19.26721,18.35779,18.59125,18.63074,18.09232,17.80869,16.64096,17.1853,18.16443,17.49615,17.72778,18.07245,17.73227,17.56073,17.88562,17.9404,17.72458,18.15591,17.59628,18.15594,18.18573,17.76358,17.5961,17.86832,17.7731,16.87885,17.50003,17.82587,17.91888,17.69055,18.15201,19.11905,19.2308,19.23282,18.5665,18.37137,18.5127,18.50555,18.35092,18.09232,17.47989,17.80869,18.54373,16.64096,17.1853,18.0842,18.16443,17.49615,17.70865,18.07245,17.73227,17.56073,18.15591,18.15594,17.76358,16.87885,17.82587,17.82813,17.69055,18.15201,19.11581,19.20346,19.26721,18.35779,18.59125,18.63074,18.09232,17.8223,16.74524,18.16443,18.07245,17.73227,17.56073,17.88562,17.9404,17.72458,17.59628,18.15594,18.18573,17.76358,17.5961,17.86832,17.78973,16.87885,17.49799,17.82587,17.82813,17.69055,18.15201,19.11581,19.20346,19.26721,18.35779,18.59125,18.63074,18.09232,17.47989,17.8223,18.54373,16.64096,17.1853,18.0842,18.16443,17.49615,17.72778,18.07245,17.73227,17.56073
1932,1932,1932.04166666667,1,18.15396,18.48441,17.81854,18.11429,18.05896,18.16345,17.15643,17.99753,18.02527,18.21579,18.20291,18.68515,19.56189,19.6376,19.67813,18.69702,19.00345,19.01071,18.49579,18.17365,17.03815,17.55353,18.42737,17.78729,17.96582,18.51532,17.91916,17.77429,18.19406,18.19415,18.15396,18.48441,17.89386,18.35867,18.43628,18.05896,17.86987,18.18756,18.16345,17.15643,17.90411,18.02527,18.30966,18.20291,18.68515,19.55591,19.66672,19.64243,18.98984,18.77206,18.91895,18.88669,18.76385,18.49579,17.84415,18.17365,18.72192,17.03815,17.55353,18.52216,18.42737,17.78729,17.99451,18.51532,17.91916,17.77429,18.48441,18.35867,18.05896,17.15643,18.02527,18.21579,18.20291,18.68515,19.56189,19.6376,19.67813,18.69702,19.00345,19.01071,18.49579,18.20502,17.18155,18.42737,18.51532,17.91916,17.77429,18.19406,18.19415,18.15396,17.89386,18.35867,18.43628,18.05896,17.86987,18.18756,18.2356,17.15643,17.89444,18.02527,18.21579,18.20291,18.68515,19.56189,19.6376,19.67813,18.69702,19.00345,19.01071,18.49579,17.84415,18.20502,18.72192,17.03815,17.55353,18.52216,18.42737,17.78729,17.96582,18.51532,17.91916,17.77429
1932,1932,1932.125,2,18.36691,18.64374,17.97168,18.23145,18.26154,18.34088,17.39362,18.29477,18.16412,18.43726,18.47058,18.95645,19.82278,19.89114,19.91077,18.95642,19.26544,19.28653,18.71548,18.39963,17.25024,17.80054,18.64066,17.9476,18.15579,18.78207,18.06433,17.86536,18.39807,18.3642,18.36691,18.64374,18.06552,18.50583,18.57132,18.26154,18.02628,18.40054,18.34088,17.39362,18.17651,18.16412,18.53735,18.47058,18.95645,19.80542,19.91489,19.87582,19.26596,19.04965,19.19595,19.13989,19.05618,18.71548,18.06277,18.39963,18.77615,17.25024,17.80054,18.76202,18.64066,17.9476,18.17966,18.78207,18.06433,17.86536,18.64374,18.50583,18.26154,17.39362,18.16412,18.43726,18.47058,18.95645,19.82278,19.89114,19.91077,18.95642,19.26544,19.28653,18.71548,18.43387,17.43396,18.64066,18.78207,18.06433,17.86536,18.39807,18.3642,18.36691,18.06552,18.50583,18.57132,18.26154,18.02628,18.40054,18.42221,17.39362,18.15891,18.16412,18.43726,18.47058,18.95645,19.82278,19.89114,19.91077,18.95642,19.26544,19.28653,18.71548,18.06277,18.43387,18.77615,17.25024,17.80054,18.76202,18.64066,17.9476,18.15579,18.78207,18.06433,17.86536
1932,1932,1932.20833333333,3,18.30069,18.65213,17.97015,18.26535,18.22919,18.25406,17.43188,18.2951,18.16864,18.32846,18.43237,18.85739,19.71204,19.80032,19.84573,18.99271,19.25089,19.28064,18.61575,18.31186,17.22247,17.79752,18.67456,17.96075,18.14084,18.6557,18.09607,17.89993,18.36569,18.3331,18.30069,18.65213,18.06229,18.53134,18.60898,18.22919,18.06784,18.41086,18.25406,17.43188,18.19522,18.16864,18.43073,18.43237,18.85739,19.71509,19.83005,19.79578,19.21118,19.0329,19.17606,19.12454,19.0686,18.61575,18.01529,18.31186,18.79788,17.22247,17.79752,18.72009,18.67456,17.96075,18.17709,18.6557,18.09607,17.89993,18.65213,18.53134,18.22919,17.43188,18.16864,18.32846,18.43237,18.85739,19.71204,19.80032,19.84573,18.99271,19.25089,19.28064,18.61575,18.33765,17.42435,18.67456,18.6557,18.09607,17.89993,18.36569,18.3331,18.30069,18.06229,18.53134,18.60898,18.22919,18.06784,18.41086,18.33737,17.43188,18.18268,18.16864,18.32846,18.43237,18.85739,19.71204,19.80032,19.84573,18.99271,19.25089,19.28064,18.61575,18.01529,18.33765,18.79788,17.22247,17.79752,18.72009,18.67456,17.96075,18.14084,18.6557,18.09607,17.89993
1932,1932,1932.29166666667,4,18.07407,18.46204,17.83862,18.18878,18.0867,17.98981,17.29984,18.05853,18.06024,18.091,18.12894,18.55573,19.36026,19.49426,19.53918,18.76941,18.98517,18.99164,18.38388,18.10794,17.01215,17.55832,18.56354,17.81763,17.99149,18.31903,18.01254,17.82611,18.17432,18.18259,18.07407,18.46204,17.90833,18.40942,18.53073,18.0867,17.9281,18.23898,17.98981,17.29984,17.96915,18.06024,18.20224,18.12894,18.55573,19.37567,19.49771,19.46143,18.89505,18.75418,18.91324,18.8663,18.80011,18.38388,17.78,18.10794,18.74777,17.01215,17.55832,18.45361,18.56354,17.81763,18.03168,18.31903,18.01254,17.82611,18.46204,18.40942,18.0867,17.29984,18.06024,18.091,18.12894,18.55573,19.36026,19.49426,19.53918,18.76941,18.98517,18.99164,18.38388,18.12524,17.17078,18.56354,18.31903,18.01254,17.82611,18.17432,18.18259,18.07407,17.90833,18.40942,18.53073,18.0867,17.9281,18.23898,18.06125,17.29984,17.96536,18.06024,18.091,18.12894,18.55573,19.36026,19.49426,19.53918,18.76941,18.98517,18.99164,18.38388,17.78,18.12524,18.74777,17.01215,17.55832,18.45361,18.56354,17.81763,17.99149,18.31903,18.01254,17.82611
